coin,ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
FET,,,2.93,5,2.97,2
FET,,,0.0,1,2.97,1
FET,,,1.22,2,2.97,2
FET,,,2.27,13,2.97,2
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,2.68,8,2.97,3
FET,,,1.71,4,2.97,2
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,2.33,16,2.97,2
FET,,,10.3,40,2.97,3
FET,,,2.64,4,2.97,2
FET,,,1.23,5,2.97,2
FET,,,6.89,15,2.97,3
FET,,,1.15,3,2.97,1
FET,,,1.08,3,2.97,1
FET,,,15.37,132,2.97,3
FET,,,0.0,1,2.97,1
FET,,,14.09,159,2.97,3
FET,,,2.58,11,2.97,2
FET,,,0.0,1,2.97,1
FET,,,3.51,12,2.97,3
FET,,,0.02,4,2.97,1
FET,,,1.0,2,2.97,2
FET,,,1.19,2,2.97,2
FET,,,66.37,6304,2.97,3
FET,3.025,66.4,0.06,2,2.97,1
FET,1.898,59.2,2.49,15,2.97,2
FET,2.47,59.2,2.5,32,2.97,2
FET,2.569,56.2,15.41,81,2.97,3
FET,1.914,66.7,0.0,1,2.97,1
FET,2.344,66.7,4.68,9,2.97,3
FET,2.935,66.7,4.4,4,2.97,3
FET,2.411,72.7,2.57,8,2.97,2
FET,3.153,70.0,0.0,1,2.97,1
FET,3.045,64.5,1.72,17,2.97,2
FET,1.882,52.3,2.87,36,2.97,2
FET,1.899,59.5,3.32,23,2.97,3
FET,1.976,59.6,1.35,5,2.97,2
FET,2.341,59.6,1.34,14,2.97,2
FET,2.564,48.8,25.33,216,2.97,3
FET,1.74,51.1,32.73,898,2.97,3
FET,2.823,74.2,0.5,2,2.97,1
FET,4.734,60.9,14.79,13,2.97,3
FET,3.308,54.7,12.36,123,2.97,3
TAO,,,75.13,4282,2.97,3
TAO,2.693,54.7,0.59,2,2.97,1
TAO,0.908,45.2,13.29,98,2.97,3
TAO,0.474,42.9,1.21,5,2.97,1
TAO,0.841,42.9,25.47,294,2.97,3
TAO,0.545,63.4,4.12,6,2.97,3
TAO,0.379,63.4,0.49,4,2.97,1
TAO,0.314,56.9,1.89,3,2.97,2
TAO,0.789,56.9,1.06,2,2.97,2
TAO,0.901,56.9,3.51,6,2.97,3
TAO,1.393,56.9,2.97,6,2.97,3
TAO,1.074,52.4,23.79,404,2.97,3
TAO,1.265,65.6,2.03,6,2.97,2
TAO,1.518,71.9,1.59,4,2.97,2
TAO,1.61,71.9,1.31,26,2.97,2
TAO,1.954,63.4,0.0,1,2.97,1
TAO,2.374,63.4,14.31,88,2.97,3
TAO,2.608,66.3,8.68,32,2.97,3
TAO,2.767,68.8,8.17,8,2.97,3
TAO,2.795,67.1,1.35,2,2.97,2
TON,,,33.46,492,2.97,3
TON,,,1.85,28,2.97,2
TON,,,0.62,4,2.97,1
TON,,,1.37,23,2.97,1
TON,,,2.78,23,2.97,3
TON,,,3.58,98,2.97,3
TON,,,4.13,59,2.97,3
TON,,,0.99,4,2.97,2
TON,,,1.14,3,2.97,1
TON,,,0.59,7,2.97,1
TON,,,8.74,89,2.97,3
TON,,,0.98,9,2.97,1
JUP,,,4.37,4,2.97,3
JUP,,,0.0,1,2.97,1
JUP,,,32.65,844,2.97,3
JUP,,,2.37,3,2.97,2
JUP,,,0.0,1,2.97,1
JUP,,,0.0,1,2.97,1
JUP,,,2.46,5,2.97,2
JUP,,,11.34,37,2.97,3
JUP,,,0.92,4,2.97,2
JUP,,,2.67,16,2.97,3
JUP,,,2.96,5,2.97,3
JUP,,,1.24,3,2.97,2
JUP,,,0.26,2,2.97,1
JUP,,,4.58,29,2.97,3
JUP,,,0.0,1,2.97,1
JUP,3.093,59.9,1.08,6,2.97,2
JUP,2.889,56.1,10.73,81,2.97,3
KAS,,,1.15,63,2.97,1
KAS,,,0.89,17,2.97,1
KAS,,,1.04,2,2.97,1
KAS,,,1.44,5,2.97,1
KAS,,,2.76,14,2.97,2
KAS,,,1.35,6,2.97,2
KAS,,,3.95,7,2.97,3
KAS,,,0.4,2,2.97,1
KAS,,,4.25,3,2.97,3
KAS,,,1.29,18,2.97,1
KAS,,,0.8,4,2.97,1
KAS,,,1.23,11,2.97,2
KAS,,,1.29,7,2.97,1
KAS,,,0.0,1,2.97,1
KAS,,,1.26,9,2.97,2
KAS,,,0.0,1,2.97,1
KAS,,,1.23,4,2.97,2
KAS,,,0.0,1,2.97,1
KAS,,,1.41,5,2.97,2
KAS,,,0.0,1,2.97,1
KAS,,,2.58,6,2.97,3
KAS,,,1.7,3,2.97,2
KAS,,,0.71,4,2.97,1
KAS,,,12.96,219,2.97,3
KAS,,,1.23,4,2.97,1
KAS,,,42.64,1499,2.97,3
KAS,3.362,66.7,1.19,8,2.97,2
KAS,2.943,54.8,4.04,24,2.97,3
KAS,2.552,47.0,0.0,1,2.97,1
KAS,2.723,47.0,2.88,6,2.97,2
KAS,2.283,47.0,2.65,19,2.97,3
KAS,1.937,45.2,0.36,6,2.97,1
KAS,2.052,45.2,39.84,2165,2.97,3
KAS,2.461,58.7,2.86,18,2.97,2
KAS,2.758,58.7,2.22,22,2.97,2
KAS,2.874,59.6,6.31,40,2.97,3
KAS,2.777,59.7,0.0,1,2.97,1
KAS,1.836,44.6,16.23,218,2.97,3
KAS,1.302,67.3,0.97,9,2.97,2
KAS,1.587,67.3,1.42,7,2.97,1
KAS,2.235,67.3,0.19,2,2.97,1
KAS,2.683,64.3,2.87,18,2.97,3
KAS,2.765,64.3,1.4,16,2.97,2
KAS,2.696,69.6,1.86,31,2.97,2
KAS,2.962,68.2,0.21,2,2.97,1
KAS,1.517,48.2,14.05,58,2.97,3
KAS,1.129,46.2,10.63,207,2.97,3
KAS,1.341,58.8,1.41,2,2.97,1
KAS,1.509,58.8,3.78,287,2.97,3
KAS,1.546,63.3,0.02,2,2.97,1
KAS,2.163,63.3,0.35,3,2.97,1
KAS,2.217,63.3,2.32,11,2.97,2
KAS,1.913,67.0,1.5,25,2.97,2
KAS,2.118,68.0,2.41,19,2.97,2
KAS,2.453,68.0,2.14,32,2.97,2
KAS,-0.959,39.1,5.31,2,2.97,2
KAS,-1.271,39.1,17.94,11,2.97,3
KAS,-1.344,39.1,0.0,1,2.97,1
KAS,-1.319,39.1,2.55,4,2.97,2
KAS,-1.067,39.1,1.27,2,2.97,2
KAS,-0.663,35.6,0.84,4,2.97,1
KAS,-0.155,35.6,12.23,56,2.97,3
KAS,-0.457,45.7,0.93,7,2.97,2
KAS,-0.23,45.7,3.23,21,2.97,3
KAS,-0.459,45.1,6.11,92,2.97,3
KAS,-0.502,46.4,0.86,18,2.97,1
KAS,-0.572,45.6,8.7,234,2.97,3
KAS,-0.076,51.6,1.44,9,2.97,1
KAS,0.342,51.6,19.15,510,2.97,3
KAS,1.168,53.0,8.65,301,2.97,3
KAS,0.869,50.6,40.88,1243,2.97,3
KAS,2.162,60.7,1.02,4,2.97,2
KAS,2.257,60.7,0.0,1,2.97,1
KAS,2.456,60.7,1.21,8,2.97,2
KAS,2.806,56.7,18.92,449,2.97,3
KAS,1.29,52.2,0.49,5,2.97,1
PENDLE,,,1.65,19,2.97,2
PENDLE,,,1.18,8,2.97,1
PENDLE,,,0.14,4,2.97,1
PENDLE,,,20.11,30,2.97,3
PENDLE,,,0.0,1,2.97,1
PENDLE,,,0.0,1,2.97,1
PENDLE,,,3.59,7,2.97,3
PENDLE,,,0.0,1,2.97,1
PENDLE,,,2.96,8,2.97,3
PENDLE,,,0.0,1,2.97,1
PENDLE,,,0.0,1,2.97,1
PENDLE,,,21.94,141,2.97,3
PENDLE,,,0.0,1,2.97,1
PENDLE,,,0.0,1,2.97,1
PENDLE,,,0.85,8,2.97,1
PENDLE,,,17.89,223,2.97,3
PENDLE,1.926,62.2,5.9,16,2.97,3
PENDLE,1.961,68.8,1.88,13,2.97,2
PENDLE,2.214,68.8,1.87,5,2.97,2
PENDLE,2.232,68.8,2.51,13,2.97,2
PENDLE,2.133,66.7,0.08,5,2.97,1
PENDLE,1.032,52.9,2.56,14,2.97,2
PENDLE,1.242,52.9,1.04,10,2.97,1
PENDLE,1.215,53.7,27.48,340,2.97,3
PENDLE,0.647,61.5,8.47,19,2.97,3
PENDLE,1.224,63.1,1.63,3,2.97,2
PENDLE,1.651,63.1,3.4,7,2.97,3
PENDLE,1.802,63.1,5.66,21,2.97,3
PENDLE,1.367,69.2,1.44,12,2.97,2
PENDLE,1.497,69.6,0.0,1,2.97,1
PENDLE,2.656,69.6,5.68,35,2.97,3
PENDLE,2.273,71.2,1.11,6,2.97,1
PENDLE,2.438,71.2,0.79,3,2.97,1
PENDLE,2.859,70.4,7.58,11,2.97,3
PENDLE,2.544,70.4,0.0,1,2.97,1
PENDLE,2.733,70.4,2.72,15,2.97,2
PENDLE,2.822,73.6,3.85,16,2.97,3
PENDLE,2.524,75.4,1.11,2,2.97,1
PENDLE,2.819,75.4,2.46,11,2.97,2
PENDLE,2.782,55.3,1.2,6,2.97,2
PENDLE,2.855,55.3,1.76,4,2.97,2
PENDLE,1.54,53.2,0.53,2,2.97,1
PENDLE,1.601,53.2,0.85,5,2.97,1
PENDLE,1.728,53.2,0.95,8,2.97,1
PENDLE,1.95,53.2,0.57,5,2.97,1
PENDLE,2.112,59.9,0.0,1,2.97,1
PENDLE,2.258,59.9,7.04,33,2.97,3
PENDLE,2.588,58.0,42.05,781,2.97,3
PENDLE,2.446,67.0,0.27,2,2.97,1
PENDLE,2.574,67.0,5.23,51,2.97,3
PYTH,,,1.22,3,2.97,2
PYTH,,,12.79,153,2.97,3
PYTH,,,1.13,3,2.97,2
PYTH,,,6.18,34,2.97,3
PYTH,,,1.4,12,2.97,2
PYTH,,,1.27,2,2.97,1
PYTH,,,0.5,2,2.97,1
PYTH,,,2.62,6,2.97,2
PYTH,,,4.16,29,2.97,3
PYTH,,,0.74,5,2.97,1
PYTH,,,3.7,13,2.97,3
PYTH,,,1.26,5,2.97,1
PYTH,,,0.0,1,2.97,1
PYTH,,,14.57,194,2.97,3
PYTH,,,0.0,1,2.97,1
PYTH,,,0.55,3,2.97,1
PYTH,,,33.92,122,2.97,3
PYTH,,,4.11,28,2.97,2
PYTH,,,2.29,19,2.97,2
PYTH,,,2.36,3,2.97,2
PYTH,,,0.0,1,2.97,1
PYTH,,,0.0,1,2.97,1
PYTH,,,1.21,3,2.97,2
PYTH,,,1.09,2,2.97,2
PYTH,,,0.0,1,2.97,1
PYTH,,,2.9,8,2.97,3
PYTH,,,5.86,11,2.97,3
PYTH,,,4.27,6,2.97,3
PYTH,,,0.0,1,2.97,1
PYTH,1.957,57.6,0.08,9,2.97,1
PYTH,2.361,57.6,2.71,13,2.97,2
PYTH,2.266,54.7,0.04,5,2.97,1
PYTH,2.527,54.7,9.81,137,2.97,3
TIA,,,2.27,10,2.97,2
TIA,,,0.42,5,2.97,1
TIA,,,0.0,1,2.97,1
TIA,,,1.17,3,2.97,2
TIA,,,31.94,58,2.97,3
TIA,,,0.0,1,2.97,1
TIA,,,1.33,2,2.97,1
TIA,,,9.14,16,2.97,3
TIA,,,24.7,145,2.97,3
TIA,,,8.99,50,2.97,3
TIA,,,0.0,1,2.97,1
TIA,,,1.07,2,2.97,2
TIA,,,1.96,12,2.97,2
TIA,,,0.0,1,2.97,1
TIA,,,3.93,8,2.97,3
TIA,,,0.0,1,2.97,1
TIA,,,7.78,9,2.97,3
TIA,,,22.85,254,2.97,3
TIA,,,12.61,91,2.97,3
TIA,,,6.96,105,2.97,3
TIA,,,0.9,6,2.97,1
TIA,,,1.48,13,2.97,2
TIA,,,2.52,9,2.97,2
TIA,,,2.9,36,2.97,2
ONDO,,,0.0,1,2.97,1
ONDO,,,2.84,8,2.97,3
ONDO,,,0.0,1,2.97,1
ONDO,,,0.77,2,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,1.02,2,2.97,2
ONDO,,,2.56,2,2.97,2
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,2.81,2,2.97,2
ONDO,,,1.87,2,2.97,2
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,6.78,4,2.97,3
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,4.98,2,2.97,2
ONDO,,,8.45,5,2.97,3
ONDO,,,0.0,1,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,7.19,3,2.97,3
ONDO,,,9.98,5,2.97,3
ONDO,,,1.54,4,2.97,2
ONDO,,,0.0,1,2.97,1
ONDO,,,7.04,12,2.97,3
ONDO,,,2.92,4,2.97,3
ONDO,,,2.46,4,2.97,2
ONDO,,,0.0,1,2.97,1
ONDO,,,14.02,62,2.97,3
ONDO,,,1.33,2,2.97,2
ONDO,,,4.25,10,2.97,3
ONDO,,,30.99,426,2.97,3
ONDO,,,16.08,102,2.97,3
ONDO,,,1.33,3,2.97,1
ONDO,,,0.0,1,2.97,1
ONDO,,,5.03,5,2.97,3
ONDO,,,0.0,1,2.97,1
ONDO,,,1.13,2,2.97,1
ONDO,,,3.39,4,2.97,3
ONDO,,,3.77,7,2.97,3
ONDO,,,4.43,4,2.97,3
ONDO,,,1.4,4,2.97,2
ONDO,,,10.69,22,2.97,3
ONDO,,,3.96,6,2.97,3
ONDO,,,1.05,2,2.97,2
ONDO,,,2.1,5,2.97,2
ONDO,3.643,66.0,0.65,2,2.97,1
ONDO,1.175,44.2,0.0,1,2.97,1
ONDO,1.498,44.2,6.7,13,2.97,3
ONDO,1.568,44.2,2.83,14,2.97,2
ONDO,1.532,53.5,19.83,36,2.97,3
ONDO,1.502,66.7,0.0,1,2.97,1
ONDO,1.484,66.7,0.0,1,2.97,1
ONDO,1.597,72.0,2.87,3,2.97,2
ONDO,1.225,72.0,2.67,2,2.97,2
ONDO,1.713,72.0,0.0,1,2.97,1
ONDO,2.175,72.0,1.98,2,2.97,2
ONDO,2.579,72.0,9.3,9,2.97,3
ONDO,2.958,72.0,0.0,1,2.97,1
ONDO,1.639,53.0,1.08,5,2.97,2
ONDO,1.88,53.0,0.85,2,2.97,1
ONDO,2.019,53.0,0.0,1,2.97,1
ONDO,2.343,53.0,10.6,63,2.97,3
ONDO,2.046,58.5,4.13,34,2.97,3
ONDO,2.008,50.5,0.43,6,2.97,1
ONDO,1.98,51.9,12.39,69,2.97,3
ONDO,1.727,45.4,1.7,4,2.97,2
ONDO,1.581,51.1,33.01,67,2.97,3
ONDO,1.73,56.0,2.94,5,2.97,3
ONDO,2.169,53.2,1.34,2,2.97,1
ONDO,2.104,53.2,28.0,784,2.97,3
ONDO,2.196,57.8,1.04,2,2.97,1
ONDO,2.77,57.8,13.02,137,2.97,3
ONDO,2.536,71.9,0.0,1,2.97,1
ONDO,0.704,48.1,10.93,45,2.97,3
ONDO,0.8,50.5,1.21,2,2.97,2
ONDO,0.932,53.4,0.4,4,2.97,1
ONDO,1.128,53.4,2.28,10,2.97,2
ONDO,1.155,53.4,1.71,7,2.97,2
ONDO,1.275,50.8,0.64,6,2.97,1
ONDO,1.545,50.8,16.96,136,2.97,3
ONDO,1.316,48.3,60.14,3813,2.97,3
ONDO,0.541,42.5,2.01,16,2.97,2
ONDO,0.639,45.5,2.98,7,2.97,2
ONDO,0.639,45.5,7.5,31,2.97,3
ONDO,0.623,41.4,11.47,115,2.97,3
ONDO,0.275,53.3,3.32,22,2.97,3
ONDO,0.235,51.9,0.02,2,2.97,1
ONDO,0.616,51.9,1.34,6,2.97,1
ONDO,0.853,51.9,1.88,14,2.97,2
ONDO,0.869,50.2,31.47,625,2.97,3
ENA,,,0.0,1,2.97,1
ENA,,,0.0,1,2.97,1
ENA,,,0.0,1,2.97,1
ENA,,,0.0,1,2.97,1
ENA,,,0.0,1,2.97,1
ENA,,,0.0,1,2.97,1
ENA,,,0.0,1,2.97,1
ENA,,,10.27,3,2.97,3
ENA,,,0.0,1,2.97,1
ENA,,,3.35,2,2.97,2
ENA,,,3.55,2,2.97,2
ENA,,,2.17,2,2.97,2
ENA,,,0.0,1,2.97,1
ENA,,,3.51,6,2.97,3
ENA,,,2.66,6,2.97,2
ENA,,,0.0,1,2.97,1
ENA,,,82.42,5652,2.97,3
ENA,1.514,52.7,0.49,2,2.97,1
ENA,1.505,52.7,11.71,10,2.97,3
ENA,1.619,52.7,0.25,2,2.97,1
ENA,2.116,52.7,0.0,1,2.97,1
ENA,2.98,52.7,2.85,5,2.97,2
ENA,2.475,53.6,0.7,5,2.97,1
ENA,2.66,53.6,1.27,3,2.97,2
ENA,2.611,53.6,22.47,315,2.97,3
ENA,2.412,64.3,0.71,3,2.97,1
ENA,2.825,64.3,4.23,18,2.97,3
ENA,0.147,43.9,24.41,205,2.97,3
ENA,-0.27,45.1,2.72,7,2.97,2
EIGEN,,,0.0,1,2.97,1
EIGEN,,,0.0,1,2.97,1
EIGEN,,,5.43,7,2.97,3
EIGEN,,,48.32,1534,2.97,3
EIGEN,2.1,62.5,0.76,2,2.97,1
EIGEN,2.468,62.5,10.04,30,2.97,3
EIGEN,2.052,67.4,1.75,4,2.97,2
EIGEN,2.136,67.4,2.58,6,2.97,2
EIGEN,2.513,67.4,0.0,1,2.97,1
EIGEN,0.968,42.1,1.63,5,2.97,2
W,,,0.0,1,2.97,1
W,,,0.0,1,2.97,1
W,,,0.0,1,2.97,1
W,,,0.0,1,2.97,1
W,,,2.22,2,2.97,2
W,,,0.0,1,2.97,1
W,,,3.69,2,2.97,2
W,,,0.0,1,2.97,1
W,,,1.09,2,2.97,2
W,,,2.46,2,2.97,2
W,,,1.76,2,2.97,2
W,,,0.0,1,2.97,1
ZRO,,,0.0,1,2.97,1
ZRO,,,3.33,2,2.97,2
ZRO,,,30.4,261,2.97,3
ZRO,,,1.61,6,2.97,2
ZRO,,,1.35,13,2.97,1
ZRO,,,0.99,3,2.97,2
ZRO,,,1.47,6,2.97,1
ZRO,,,1.37,14,2.97,2
ZRO,,,6.52,27,2.97,3
ZRO,,,10.97,81,2.97,3
ZRO,,,0.0,1,2.97,1
ZRO,,,1.09,3,2.97,2
ZRO,,,1.21,4,2.97,2
ZRO,,,1.29,13,2.97,2
ZRO,,,2.25,20,2.97,2
ZRO,,,43.55,1465,2.97,3
ZRO,1.031,43.3,0.3,2,2.97,1
ZRO,1.297,43.3,33.44,1292,2.97,3
ZRO,2.813,62.3,5.47,11,2.97,3
ZRO,2.134,62.3,6.97,40,2.97,3
ZRO,1.621,65.6,1.46,7,2.97,1
ZRO,2.116,65.6,0.0,1,2.97,1
ZRO,2.529,65.6,1.2,3,2.97,1
ZRO,2.842,65.6,4.42,45,2.97,3
ZRO,2.95,67.9,2.85,10,2.97,2
ZRO,2.406,66.6,5.77,6,2.97,3
ZRO,2.746,66.6,4.28,7,2.97,3
ZRO,2.001,66.6,1.4,2,2.97,2
ZRO,2.103,66.6,0.0,1,2.97,1
ZRO,2.514,66.6,0.34,2,2.97,1
ZRO,2.726,66.6,3.06,13,2.97,3
ZRO,2.837,66.1,0.0,1,2.97,1
ZRO,0.949,44.2,0.0,1,2.97,1
ZRO,1.035,44.2,0.78,3,2.97,1
ZRO,1.651,44.2,15.13,100,2.97,3
ZRO,1.381,49.8,0.52,3,2.97,1
HYPE,,,4.16,8,2.97,3
HYPE,,,5.38,49,2.97,3
HYPE,,,3.42,21,2.97,3
HYPE,,,0.36,4,2.97,1
HYPE,,,1.53,10,2.97,2
HYPE,,,11.69,149,2.97,3
HYPE,,,1.44,5,2.97,2
HYPE,,,1.17,10,2.97,1
HYPE,,,2.87,10,2.97,3
HYPE,,,1.06,9,2.97,2
HYPE,,,2.6,7,2.97,2
HYPE,,,13.17,111,2.97,3
HYPE,,,2.88,7,2.97,2
HYPE,,,29.56,590,2.97,3
HYPE,,,0.72,13,2.97,1
HYPE,,,1.1,11,2.97,2
HYPE,,,2.78,17,2.97,2
HYPE,,,0.93,5,2.97,2
HYPE,,,6.55,72,2.97,3
HYPE,2.453,59.6,23.35,564,2.97,3
HYPE,1.457,57.2,0.89,7,2.97,1
HYPE,1.662,61.7,6.24,22,2.97,3
HYPE,2.058,57.6,17.12,287,2.97,3
HYPE,1.931,52.7,15.22,298,2.97,3
HYPE,2.527,66.3,2.41,14,2.97,2
HYPE,2.586,68.5,1.32,22,2.97,2
HYPE,2.957,68.5,1.14,21,2.97,1
HYPE,0.849,38.4,18.7,258,2.97,3
ASTER,,,4.03,4,2.97,2
ASTER,,,1.42,3,2.97,2
ASTER,,,6.1,16,2.97,3
ASTER,,,2.82,6,2.97,2
ASTER,,,0.96,4,2.97,2
ASTER,,,2.36,6,2.97,2
AAVE,,,0.0,1,2.97,1
AAVE,,,6.44,17,2.97,3
AAVE,,,1.59,7,2.97,2
AAVE,,,38.51,504,2.97,3
AAVE,,,0.0,1,2.97,1
AAVE,,,0.0,1,2.97,1
AAVE,,,12.34,8,2.97,3
AAVE,,,0.0,1,2.97,1
AAVE,,,5.18,7,2.97,3
AAVE,,,0.0,1,2.97,1
AAVE,,,1.64,2,2.97,2
AAVE,,,1.31,2,2.97,2
AAVE,,,0.0,1,2.97,1
AAVE,,,0.0,1,2.97,1
AAVE,,,4.09,6,2.97,3
AAVE,,,2.85,5,2.97,3
AAVE,,,0.0,1,2.97,1
AAVE,,,1.32,2,2.97,2
AAVE,,,34.96,146,2.97,3
AAVE,,,3.12,9,2.97,3
AAVE,,,1.8,5,2.97,2
AAVE,,,11.79,35,2.97,3
AAVE,,,0.0,1,2.97,1
AAVE,,,1.33,4,2.97,2
AAVE,1.213,52.9,0.0,1,2.97,1
AAVE,1.443,52.9,4.51,19,2.97,3
AAVE,1.62,52.9,2.1,2,2.97,2
AAVE,1.728,56.8,2.44,21,2.97,3
AAVE,1.68,56.8,0.96,8,2.97,2
AAVE,1.824,58.3,0.35,2,2.97,1
AAVE,2.244,58.3,3.95,32,2.97,3
AAVE,2.51,58.8,0.0,1,2.97,1
AAVE,2.368,58.8,1.76,10,2.97,2
AAVE,2.408,59.1,6.74,31,2.97,3
AAVE,2.292,56.6,1.06,7,2.97,2
AAVE,2.342,60.4,3.23,9,2.97,3
AAVE,2.232,60.4,4.86,36,2.97,3
AAVE,2.456,55.6,2.0,9,2.97,2
AAVE,2.583,55.6,0.0,1,2.97,1
AAVE,2.768,55.6,32.42,371,2.97,3
AAVE,1.946,72.5,2.12,3,2.97,2
AAVE,2.217,72.5,0.0,1,2.97,1
AAVE,2.372,72.5,15.18,8,2.97,3
AAVE,2.278,72.5,3.27,2,2.97,2
AAVE,2.168,72.5,0.0,1,2.97,1
AAVE,2.484,72.5,0.0,1,2.97,1
AAVE,2.647,72.5,0.0,1,2.97,1
AAVE,2.881,68.6,1.45,2,2.97,2
AAVE,1.992,68.6,4.55,4,2.97,3
AAVE,2.443,68.6,0.42,2,2.97,1
AAVE,2.705,68.6,4.09,4,2.97,3
AAVE,4.529,62.7,53.8,1842,2.97,3
AAVE,2.293,61.6,4.29,33,2.97,3
AAVE,2.558,54.0,0.96,3,2.97,1
AAVE,2.71,54.0,23.09,216,2.97,3
AAVE,1.906,59.5,0.23,2,2.97,1
AAVE,2.778,59.5,0.0,1,2.97,1
AAVE,2.707,59.5,0.0,1,2.97,1
AAVE,-0.514,38.0,43.3,66,2.97,3
AAVE,-0.35,44.8,2.09,2,2.97,2
AAVE,-0.463,44.8,0.63,2,2.97,1
AAVE,-0.457,48.3,12.64,21,2.97,3
AAVE,-0.53,48.3,2.21,3,2.97,2
AAVE,-0.416,45.3,1.6,3,2.97,2
AAVE,-0.335,45.3,7.01,16,2.97,3
AAVE,-0.265,41.9,6.08,14,2.97,3
AAVE,-0.356,41.9,27.05,142,2.97,3
AAVE,-0.349,49.6,3.82,16,2.97,3
AAVE,-0.347,47.3,0.52,3,2.97,1
AAVE,-0.319,47.3,56.57,1649,2.97,3
AAVE,2.322,59.4,0.28,6,2.97,1
AAVE,2.723,59.4,16.7,361,2.97,3
AAVE,2.268,57.1,39.11,1247,2.97,3
AAVE,2.325,60.1,87.78,27411,2.97,3
AAVE,2.46,52.4,12.26,17,2.97,3
AAVE,2.658,52.4,0.0,1,2.97,1
AAVE,2.712,52.4,0.94,6,2.97,2
AAVE,2.676,56.4,0.74,2,2.97,1
AAVE,2.915,56.4,12.41,52,2.97,3
AAVE,2.466,64.3,1.97,5,2.97,2
AAVE,2.853,64.3,0.93,3,2.97,2
AAVE,1.787,53.3,1.03,12,2.97,2
AAVE,2.12,53.3,1.36,7,2.97,2
AAVE,2.585,53.3,12.55,160,2.97,3
AAVE,2.33,54.4,26.58,377,2.97,3
AAVE,1.071,63.0,4.56,6,2.97,3
AAVE,0.886,63.0,5.76,3,2.97,3
AAVE,1.135,63.0,6.72,15,2.97,3
AAVE,1.218,56.3,1.28,7,2.97,2
AAVE,1.483,56.3,68.92,5131,2.97,3
